,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
7603,SUN-9098213,2023-04-18,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Online Order
7604,SUN-4263760,2023-05-07,New York Cheesecake,error,error,4,42000,168000,Digital Wallet,Online Order
7605,SUN-3591145,2023-07-30,Club Sandwich,Food,missing,4,nan,180000,Digital Wallet,Dine In
7606,SUN-8157102,2023-01-05,Choco Lava Cake,Dessert,missing,2,35000,70000,Debit Card,Take Away
7607,SUN-6416297,2023-09-14,Espreso Single,Drinks,DRK-01,1,22000,nan,Debit Card,Dine In
7608,SUN-7753849,2023-09-17,unknown,Dessert,DST-02,3,25000,75000,Cash,Dine In
7609,SUN-8285997,2023-10-17,error,Drinks,DRK-03,2,32000,64000,Debit Card,Online Order
7610,SUN-4793519,2023-01-20,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,error
7611,SUN-1921765,2023-06-30,Classic Tirmaisu,Dessert,error,3,38000,114000,Digital Wallet,missing
7612,SUN-2980341,2023-03-08,Choco Lava Cake,error,DST-04,2,35000,70000,Digital Wallet,Take Away
7613,SUN-1647486,2023-10-16,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
7614,SUN-9767250,2023-12-30,Espreso Single,Drinks,error,1,22000,22000,Digital Wallet,missing
7615,SUN-9639336,2023-06-18,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Cash,Take Away
7616,SUN-8183332,2023-02-07,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,missing,Online Order
7617,SUN-1310616,2023-09-29,missing,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
7618,SUN-1051397,2023-06-27,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Dine In
7619,SUN-8740164,2023-08-20,Fudgy Brownies,Dessert,DST-02,4,25000,100000,nan,Online Order
7620,SUN-8749643,2023-03-08,Grill Chicken Caesar Salad,Food,FOD-04,missing,42000,84000,Debit Card,Online Order
7621,SUN-2661116,2023-06-19,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
7622,SUN-8994978,2023-05-15,Cinnamon Roll,Dessert,DST-05,1,28000,missing,Cash,Take Away
7623,SUN-7435291,2023-11-14,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Dine In
7624,SUN-1046513,2023-02-11,Cinnamon Roll,nan,DST-05,4,28000,112000,Cash,unknown
7625,SUN-8568031,2023-04-25,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Take Away
7626,SUN-8552657,2023-06-08,Caramel Machiato,unknown,DRK-04,4,38000,152000,unknown,nan
7627,SUN-3501526,2023-05-12,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
7628,SUN-6377034,2023-10-18,New York Cheesecake,Dessert,DST-03,1,42000,42000,Cash,missing
7629,SUN-8457940,2023-06-26,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,nan
7630,SUN-2835996,2023-05-18,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Online Order
7631,SUN-3482219,2023-01-23,Cinnamon Roll,Dessert,DST-05,2,28000,56000,missing,Online Order
7632,SUN-8273360,2023-01-06,Iced Americano,Drinks,DRK-02,1,missing,28000,Debit Card,Online Order
7633,SUN-4336907,2023-08-04,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,error,error
7634,SUN-4799128,2023-06-17,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,unknown
7635,SUN-9550687,2023-01-09,Cafe Latte,Drinks,DRK-03,1,32000,32000,unknown,nan
7636,SUN-9172479,2023-11-10,Choco Lava Cake,Dessert,DST-04,3,error,105000,nan,Dine In
7637,SUN-4916313,2023-11-13,Iced Americano,Drinks,DRK-02,1,28000,28000,nan,error
7638,SUN-2327934,2023-10-28,Club Sandwich,Food,FOD-05,nan,45000,90000,nan,Online Order
7639,SUN-1910446,2023-05-08,Fudgy Brownies,unknown,DST-02,1,25000,25000,Debit Card,error
7640,SUN-5521062,2023-06-29,Fudgy Brownies,unknown,DST-02,2,25000,50000,unknown,Online Order
7641,SUN-5985665,2023-11-21,Iced Americano,unknown,DRK-02,4,28000,112000,Debit Card,unknown
7642,SUN-5289586,2023-03-03,Creamy Maycha Latte,missing,missing,3,35000,105000,Digital Wallet,Dine In
7643,SUN-4716408,2023-02-24,Classic Tirmaisu,Dessert,DST-01,error,38000,missing,Digital Wallet,missing
7644,SUN-9867770,2023-02-04,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Dine In
7645,SUN-2440490,2023-09-19,Creamy Maycha Latte,Drinks,nan,3,35000,105000,Debit Card,Online Order
7646,SUN-9667452,2023-01-12,Caramel Machiato,Drinks,missing,3,38000,114000,Digital Wallet,Dine In
7647,SUN-2725928,2023-08-02,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,unknown
7648,SUN-4769656,2023-11-26,error,Food,FOD-01,1,48000,48000,Cash,Take Away
7649,SUN-3559287,2023-07-26,Espreso Single,Drinks,DRK-01,4,missing,88000,Debit Card,Online Order
7650,SUN-6068519,2023-01-09,Beef Carbonara Pasta,Food,FOD-02,2,missing,104000,Digital Wallet,Online Order
7651,SUN-3471952,2023-11-27,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,missing,Cash,unknown
7652,SUN-6555125,2023-10-12,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Take Away
7653,SUN-5861486,2023-02-01,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Online Order
7654,SUN-5657782,2023-10-14,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Dine In
7655,SUN-7930639,2023-12-01,Caramel Machiato,Drinks,DRK-04,2,38000,76000,error,Online Order
7656,SUN-9650400,2023-10-22,Fudgy Brownies,Dessert,DST-02,nan,25000,75000,Digital Wallet,Take Away
7657,SUN-1145865,2023-04-13,Nasi Goreng Kampung,Food,FOD-03,3,38000,nan,Debit Card,Online Order
7658,SUN-1618746,2023-10-24,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Dine In
7659,SUN-3208668,2023-04-03,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Take Away
7660,SUN-2015270,2023-02-14,Club Sandwich,error,FOD-05,2,45000,90000,Debit Card,Online Order
7661,SUN-1429637,2023-09-07,New York Cheesecake,Dessert,DST-03,4,error,168000,missing,Online Order
7662,SUN-1542393,2023-03-28,Buttermilk Fried Chicken,Food,FOD-01,3,48000,unknown,Debit Card,Online Order
7663,SUN-4533521,2023-05-31,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Dine In
7664,SUN-3169133,2023-03-28,Fudgy Brownies,Dessert,DST-02,2,25000,50000,missing,Take Away
7665,SUN-8776886,2023-02-18,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Dine In
7666,SUN-4344087,2023-05-31,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,nan
7667,SUN-7413237,2023-07-23,unknown,Food,FOD-02,2,52000,104000,Digital Wallet,Take Away
7668,SUN-5321591,2023-07-24,Cinnamon Roll,Dessert,DST-05,2,28000,56000,unknown,Dine In
7669,SUN-8829423,2023-11-16,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,unknown,Take Away
7670,SUN-3933327,2023-09-05,missing,Food,FOD-01,error,48000,192000,Cash,missing
7671,SUN-6756719,2023-01-04,Club Sandwich,nan,FOD-05,4,45000,180000,Debit Card,Dine In
7672,SUN-4462528,2023-01-23,Classic Tirmaisu,Dessert,nan,4,38000,152000,Debit Card,Dine In
7673,SUN-4976507,2023-05-27,error,Drinks,DRK-04,4,unknown,152000,Digital Wallet,Take Away
7674,SUN-6251862,2023-05-18,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Dine In
7675,SUN-4330324,2023-03-07,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Dine In
7676,SUN-8473288,2023-12-10,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Dine In
7677,SUN-3586645,2023-09-16,Club Sandwich,Food,FOD-05,3,45000,nan,Debit Card,Take Away
7678,SUN-6283893,2023-02-15,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Online Order
7679,SUN-5240884,2023-10-15,Espreso Single,Drinks,DRK-01,nan,22000,nan,Digital Wallet,Take Away
7680,SUN-6571671,2023-06-03,Iced Americano,missing,DRK-02,unknown,28000,error,Debit Card,Take Away
7681,SUN-3924952,2023-02-21,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Online Order
7682,SUN-1818493,error,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Take Away
7683,SUN-7600414,2023-11-05,Fudgy Brownies,Dessert,nan,1,25000,25000,Cash,Take Away
7684,SUN-4724655,2023-04-01,Club Sandwich,error,FOD-05,1,45000,missing,nan,Dine In
7685,SUN-3169187,2023-04-24,Iced Americano,nan,DRK-02,1,nan,28000,nan,Take Away
7686,SUN-4071280,2023-05-22,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Dine In
7687,SUN-7799396,2023-10-01,nan,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
7688,SUN-6129983,2023-09-30,Fudgy Brownies,missing,DST-02,2,error,50000,Cash,error
7689,SUN-3385584,2023-02-17,Beef Carbonara Pasta,error,FOD-02,4,52000,208000,Cash,Take Away
7690,SUN-8464473,2023-01-26,New York Cheesecake,Dessert,DST-03,2,42000,84000,unknown,Online Order
7691,SUN-4071074,2023-06-22,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Take Away
7692,SUN-1131445,2023-08-25,nan,Food,FOD-04,4,42000,168000,nan,Take Away
7693,SUN-7407406,2023-08-25,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Dine In
7694,SUN-9157633,2023-08-30,Buttermilk Fried Chicken,Food,FOD-01,4,48000,nan,Digital Wallet,Take Away
7695,SUN-3036217,2023-06-30,Classic Tirmaisu,error,DST-01,unknown,38000,152000,Digital Wallet,Take Away
7696,SUN-7908061,2023-06-09,Nasi Goreng Kampung,unknown,FOD-03,2,38000,76000,Debit Card,Online Order
7697,SUN-8412800,2023-09-09,New York Cheesecake,Dessert,DST-03,1,42000,42000,error,error
7698,SUN-2163503,2023-06-25,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine In
7699,SUN-3615315,2023-10-10,error,Dessert,DST-01,nan,38000,152000,Debit Card,Take Away
7700,SUN-6740094,2023-07-20,nan,Drinks,missing,missing,28000,112000,Digital Wallet,Online Order
7701,SUN-2366813,2023-12-05,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Dine In
7702,SUN-5081044,2023-04-20,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Online Order
7703,SUN-2701250,2023-08-25,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,unknown
7704,SUN-8023243,2023-08-29,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Online Order
7705,SUN-7952097,2023-03-06,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Take Away
7706,SUN-3073457,2023-12-15,Nasi Goreng Kampung,Food,FOD-03,3,38000,unknown,Digital Wallet,unknown
7707,SUN-5769464,2023-10-08,Caramel Machiato,missing,DRK-04,1,38000,38000,Digital Wallet,Online Order
7708,SUN-2463585,2023-09-28,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,error,Dine In
7709,SUN-1771149,2023-06-04,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Online Order
7710,SUN-4636458,2023-12-26,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
7711,SUN-1450112,2023-09-12,Cinnamon Roll,Dessert,DST-05,3,28000,nan,Cash,Take Away
7712,SUN-5224200,2023-06-08,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Take Away
7713,SUN-8630303,2023-09-09,New York Cheesecake,Dessert,error,unknown,42000,42000,Debit Card,error
7714,SUN-4041001,2023-10-12,missing,Drinks,DRK-02,2,28000,56000,unknown,Take Away
7715,SUN-1033895,2023-11-20,Iced Americano,Drinks,error,4,28000,112000,Debit Card,Dine In
7716,SUN-5489427,2023-07-31,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Take Away
7717,SUN-4695790,2023-08-04,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,nan,Take Away
7718,SUN-9858926,2023-05-06,Creamy Maycha Latte,missing,DRK-05,4,unknown,140000,Cash,Take Away
7719,SUN-4874543,2023-03-25,Creamy Maycha Latte,Drinks,DRK-05,1,35000,missing,Cash,Take Away
7720,SUN-1126720,2023-01-24,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Dine In
7721,SUN-6955393,2023-05-29,Caramel Machiato,nan,DRK-04,1,38000,nan,Digital Wallet,Take Away
7722,SUN-9159147,2023-05-13,Caramel Machiato,Drinks,missing,4,38000,152000,Debit Card,Take Away
7723,SUN-8786616,2023-08-15,Cafe Latte,Drinks,DRK-03,4,32000,128000,Digital Wallet,Online Order
7724,SUN-5191506,2023-07-01,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
7725,SUN-3485496,2023-07-28,Nasi Goreng Kampung,Food,nan,4,38000,152000,Debit Card,Dine In
7726,SUN-8986249,2023-10-05,Choco Lava Cake,Dessert,DST-04,3,35000,missing,Debit Card,Dine In
7727,SUN-4478447,2023-03-12,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,nan,Cash,Take Away
7728,SUN-9166845,2023-11-05,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,error,Take Away
7729,SUN-5251603,2023-10-28,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
7730,SUN-2407730,2023-10-21,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Cash,Dine In
7731,SUN-5303360,2023-07-31,New York Cheesecake,Dessert,error,3,42000,error,Cash,Dine In
7732,SUN-4251937,2023-06-27,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Take Away
7733,SUN-1497252,2023-07-30,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine In
7734,SUN-7837641,2023-02-16,Cafe Latte,Drinks,error,1,32000,32000,Debit Card,Dine In
7735,SUN-7296591,2023-03-16,Classic Tirmaisu,Dessert,DST-01,unknown,38000,76000,Cash,unknown
7736,SUN-9067508,2023-08-07,error,Dessert,DST-04,1,35000,35000,Cash,Dine In
7737,SUN-4549326,2023-06-29,Creamy Maycha Latte,Drinks,DRK-05,3,35000,nan,Digital Wallet,Online Order
7738,SUN-1282465,2023-09-17,Caramel Machiato,Drinks,DRK-04,3,38000,114000,nan,unknown
7739,SUN-1470240,2023-04-09,nan,Food,unknown,4,52000,208000,Digital Wallet,Take Away
7740,SUN-7215666,2023-09-30,Choco Lava Cake,Dessert,DST-04,unknown,35000,70000,unknown,Online Order
7741,SUN-3633511,2023-05-03,Club Sandwich,Food,FOD-05,2,45000,90000,missing,Online Order
7742,SUN-4894132,2023-10-28,Creamy Maycha Latte,unknown,DRK-05,3,35000,105000,Debit Card,Dine In
7743,SUN-1090002,2023-05-05,nan,nan,DST-05,1,unknown,28000,Debit Card,Dine In
7744,SUN-1699677,2023-04-17,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine In
7745,SUN-5883152,2023-08-10,Nasi Goreng Kampung,Food,FOD-03,2,38000,nan,Cash,Dine In
7746,SUN-8346215,2023-06-12,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Dine In
7747,SUN-4486837,2023-05-17,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Dine In
7748,SUN-6893640,2023-04-28,Buttermilk Fried Chicken,Food,FOD-01,error,48000,192000,Digital Wallet,Dine In
7749,SUN-8172598,2023-11-25,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Digital Wallet,Online Order
7750,SUN-9292713,2023-01-17,Iced Americano,error,DRK-02,3,28000,84000,Debit Card,Online Order
7751,SUN-6915804,2023-10-02,Caramel Machiato,Drinks,DRK-04,1,38000,unknown,Digital Wallet,Take Away
7752,SUN-3487272,2023-05-05,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Digital Wallet,Dine In
7753,SUN-7803515,2023-12-24,nan,Dessert,DST-02,3,25000,75000,Debit Card,Dine In
7754,SUN-9459312,2023-09-15,error,Dessert,DST-03,3,unknown,126000,Digital Wallet,nan
7755,SUN-1397855,2023-08-12,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Take Away
7756,SUN-8280122,2023-05-08,missing,Dessert,DST-01,missing,38000,152000,Digital Wallet,Take Away
7757,SUN-7254084,2023-06-07,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,unknown,Debit Card,Take Away
7758,SUN-9573912,2023-03-25,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
7759,SUN-7904131,2023-05-24,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
7760,SUN-1480129,2023-10-26,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Take Away
7761,SUN-9451323,2023-01-14,Beef Carbonara Pasta,Food,missing,2,nan,104000,Digital Wallet,missing
7762,SUN-6412404,2023-08-25,unknown,Dessert,DST-02,2,error,50000,Cash,Dine In
7763,SUN-2620859,2023-09-15,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Dine In
7764,SUN-6596656,2023-11-16,Cinnamon Roll,Dessert,unknown,4,28000,112000,Cash,Dine In
7765,SUN-8373795,2023-04-26,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
7766,SUN-8939675,2023-10-09,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Take Away
7767,SUN-4255170,2023-01-09,Creamy Maycha Latte,error,DRK-05,1,missing,35000,nan,Take Away
7768,SUN-5440242,2023-07-12,unknown,Food,FOD-03,4,38000,missing,Digital Wallet,Take Away
7769,SUN-4729381,2023-11-30,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
7770,SUN-4720987,2023-09-14,missing,nan,FOD-01,3,48000,missing,Digital Wallet,Dine In
7771,SUN-9750369,2023-03-28,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Dine In
7772,SUN-5781905,2023-05-10,Cafe Latte,Drinks,DRK-03,3,32000,unknown,Debit Card,Take Away
7773,SUN-8285222,2023-02-04,Club Sandwich,error,FOD-05,3,45000,135000,Debit Card,Take Away
7774,SUN-2279873,2023-07-05,Caramel Machiato,Drinks,DRK-04,1,38000,38000,error,Take Away
7775,SUN-1540701,2023-09-27,Club Sandwich,Food,FOD-05,2,45000,unknown,Debit Card,Online Order
7776,SUN-5764932,2023-02-18,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Take Away
7777,SUN-2947298,2023-10-09,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Digital Wallet,Online Order
7778,SUN-6829564,2023-04-18,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine In
7779,SUN-9798098,2023-10-09,unknown,Dessert,DST-05,3,28000,84000,Cash,Take Away
7780,SUN-3094339,2023-10-15,New York Cheesecake,Dessert,DST-03,unknown,42000,126000,Digital Wallet,Dine In
7781,SUN-8382820,2023-08-13,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Take Away
7782,SUN-5054562,2023-06-09,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,nan
7783,SUN-8604342,2023-01-10,Buttermilk Fried Chicken,Food,missing,4,48000,192000,Cash,Take Away
7784,SUN-2742648,2023-03-22,nan,Drinks,DRK-04,3,38000,114000,Digital Wallet,Dine In
7785,SUN-7214418,2023-07-15,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Online Order
7786,SUN-3065633,2023-01-01,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Cash,Dine In
7787,SUN-8852452,2023-12-17,error,Dessert,DST-02,4,25000,missing,Digital Wallet,Online Order
7788,SUN-9548907,2023-09-01,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Take Away
7789,SUN-7659698,2023-06-16,Choco Lava Cake,nan,DST-04,error,35000,140000,Debit Card,nan
7790,SUN-9663362,2023-12-07,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Take Away
7791,SUN-8596480,2023-04-19,Nasi Goreng Kampung,Food,FOD-03,nan,38000,152000,Cash,Take Away
7792,SUN-5317471,2023-07-24,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Dine In
7793,SUN-6625908,2023-07-23,Caramel Machiato,missing,DRK-04,2,38000,76000,Digital Wallet,Dine In
7794,SUN-3527264,2023-11-10,Club Sandwich,error,FOD-05,2,45000,error,nan,Dine In
7795,SUN-1708543,2023-08-19,Creamy Maycha Latte,Drinks,nan,2,35000,70000,missing,Online Order
7796,SUN-7225061,2023-05-06,unknown,Dessert,DST-03,3,42000,126000,nan,Dine In
7797,SUN-7391743,2023-04-19,Caramel Machiato,Drinks,DRK-04,4,38000,unknown,Debit Card,Online Order
7798,SUN-7957831,2023-02-08,unknown,Dessert,DST-04,1,35000,35000,Debit Card,Online Order
7799,SUN-2933123,2023-10-10,Cafe Latte,Drinks,DRK-03,1,32000,missing,unknown,Dine In
7800,SUN-6047198,2023-10-09,New York Cheesecake,error,DST-03,1,42000,42000,Debit Card,Dine In
7801,SUN-5194966,2023-11-04,missing,Drinks,DRK-03,2,32000,missing,Debit Card,Online Order
7802,SUN-4513321,2023-10-22,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Online Order
7803,SUN-8515925,2023-01-09,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,unknown,error,Dine In
7804,SUN-3244523,2023-12-25,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Take Away
7805,SUN-1502044,2023-02-06,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Dine In
7806,SUN-4398888,2023-07-14,nan,Drinks,DRK-04,4,38000,152000,error,Take Away
7807,SUN-7767036,2023-07-02,Cinnamon Roll,Dessert,DST-05,3,28000,84000,error,Dine In
7808,SUN-3070749,2023-11-10,Iced Americano,Drinks,DRK-02,4,28000,112000,missing,Take Away
7809,SUN-4291585,2023-01-22,Cafe Latte,Drinks,DRK-03,2,32000,nan,Cash,Take Away
7810,SUN-3004700,2023-08-30,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,unknown,Dine In
7811,SUN-9028420,2023-03-13,Iced Americano,Drinks,DRK-02,2,28000,56000,nan,Dine In
7812,SUN-5114189,2023-07-03,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Dine In
7813,SUN-2450062,2023-11-15,Creamy Maycha Latte,Drinks,DRK-05,3,35000,nan,Debit Card,Online Order
7814,SUN-5804961,2023-01-14,unknown,Drinks,DRK-04,3,38000,missing,Digital Wallet,Online Order
7815,SUN-9542085,2023-12-31,New York Cheesecake,Dessert,missing,4,42000,168000,Digital Wallet,Take Away
7816,SUN-9748454,2023-01-17,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Online Order
7817,SUN-1581850,2023-11-04,Club Sandwich,unknown,FOD-05,3,error,135000,Cash,Dine In
7818,SUN-7553845,2023-01-31,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,missing,Dine In
7819,SUN-5419266,2023-03-02,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Online Order
7820,SUN-6269194,2023-02-04,Beef Carbonara Pasta,Food,FOD-02,2,52000,unknown,Debit Card,Online Order
7821,SUN-7257516,2023-10-21,Club Sandwich,Food,FOD-05,4,45000,180000,missing,Take Away
7822,SUN-6983754,2023-05-16,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Dine In
7823,SUN-1418664,2023-08-01,error,Food,FOD-05,4,45000,180000,error,Dine In
7824,SUN-8249701,2023-01-18,Beef Carbonara Pasta,Food,FOD-02,4,nan,208000,unknown,Online Order
7825,SUN-6333200,2023-12-30,Caramel Machiato,Drinks,DRK-04,2,38000,unknown,unknown,Dine In
7826,SUN-1809692,2023-08-25,Grill Chicken Caesar Salad,Food,FOD-04,2,unknown,84000,Digital Wallet,Dine In
7827,SUN-8137230,2023-04-14,missing,Dessert,DST-03,4,nan,168000,Digital Wallet,Online Order
7828,SUN-7034054,2023-05-04,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Take Away
7829,SUN-5329096,2023-11-25,missing,Drinks,DRK-02,1,28000,28000,Debit Card,Online Order
7830,SUN-5095599,2023-08-27,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Take Away
7831,SUN-4483329,2023-01-06,Cafe Latte,Drinks,DRK-03,2,32000,nan,Debit Card,missing
7832,SUN-1138178,2023-09-01,Cinnamon Roll,Dessert,error,4,28000,112000,Debit Card,Dine In
